Xx1,Xx2,Xx3,models,n,loc,dist
0.591042722230898,1.16104175005132,4.77478824905571,ologit,1000,0,chisq
0.296100941928103,0.614084522578706,2.48001964827694,oprobit,1000,0,chisq
0.0992669139427179,0.282438323607007,1.03685570764286,OLS,1000,0,chisq
0.0992669139427179,0.282438323607007,1.03685570764286,KS,1000,0,chisq
0.580950774742511,1.17881676008871,4.52366278488493,ologit,1000,0,chisq
0.307897302053956,0.612756631907117,2.4008216493748,oprobit,1000,0,chisq
0.116516461825313,0.271566142162435,1.03775516420881,OLS,1000,0,chisq
0.116516461825313,0.271566142162435,1.03775516420881,KS,1000,0,chisq
0.612546607722338,1.15592884985681,4.74010342843948,ologit,1000,0,chisq
0.3499401152757,0.622651120711355,2.58745953348742,oprobit,1000,0,chisq
0.136656414532323,0.255643330976727,1.03033276212826,OLS,1000,0,chisq
-4.05889213328651,23.3201652277862,75.5481715121463,KS,1000,0,chisq
0.643459444947975,1.16052232610094,4.43728077108362,ologit,1000,0,chisq
0.345458332786281,0.643743633753704,2.45797483048296,oprobit,1000,0,chisq
0.127898806813774,0.251557602058546,1.01215438995846,OLS,1000,0,chisq
0.127898806813774,0.251557602058546,1.01215438995846,KS,1000,0,chisq
0.542246720187528,1.2938349051038,4.61812556787392,ologit,1000,0,chisq
0.301369475621993,0.706243810091552,2.51876163709226,oprobit,1000,0,chisq
0.146069394163503,0.312136335520019,1.00738624493337,OLS,1000,0,chisq
0.146069394163503,0.312136335520019,1.00738624493337,KS,1000,0,chisq
0.657266906640698,1.26071770561914,4.49106073947356,ologit,1000,0,chisq
0.36116435457727,0.679924889587873,2.45209333530113,oprobit,1000,0,chisq
0.147464187498218,0.266309861960822,1.00479131427406,OLS,1000,0,chisq
-5.17684813282294,12.6130841959465,61.070382624512,KS,1000,0,chisq
0.629335980228419,0.926701878576998,4.54645684249147,ologit,1000,0,chisq
0.337296078036876,0.510839364247961,2.46631232721388,oprobit,1000,0,chisq
0.134839866392345,0.222653476122138,0.999479874028764,OLS,1000,0,chisq
0.134839866392345,0.222653476122138,0.999479874028764,KS,1000,0,chisq
0.494004370019122,1.14812461443987,4.10575729089553,ologit,1000,0,chisq
0.280693898758676,0.600255449187318,2.18076147186804,oprobit,1000,0,chisq
0.114171717304099,0.281376254056269,1.01238741879902,OLS,1000,0,chisq
0.114171717304099,0.281376254056269,1.01267286833756,KS,1000,0,chisq
0.47529657204034,1.16176573121572,4.51884016649849,ologit,1000,0,chisq
0.259391229470804,0.637643190894917,2.51568567510163,oprobit,1000,0,chisq
0.0829716431837821,0.29941765124883,1.062168401069,OLS,1000,0,chisq
3.80762130486666,-1.85919113435975,22.6244434884043,KS,1000,0,chisq
0.620314947780362,1.24820900289443,4.50757702626893,ologit,1000,0,chisq
0.334334740506108,0.682747164935961,2.48095421123759,oprobit,1000,0,chisq
0.157468321125154,0.297738749925198,1.0164908666545,OLS,1000,0,chisq
0.157468321125154,0.297738749925198,1.0164908666545,KS,1000,0,chisq
0.693701151976462,1.20757918916092,4.37237312683011,ologit,1000,0,chisq
0.35854858506976,0.647776112189928,2.3440774730047,oprobit,1000,0,chisq
0.146566016037888,0.267680378358194,0.997607285786303,OLS,1000,0,chisq
0.146566016037888,0.267680378358194,0.997607285786303,KS,1000,0,chisq
0.504748470204925,0.997502530273839,5.24699869526994,ologit,1000,7,chisq
0.266341389159911,0.542480663732763,2.83707158613195,oprobit,1000,7,chisq
0.0187513595429504,0.0214753259208475,0.104277491098968,OLS,1000,7,chisq
0.0187513595429504,0.0214753259208475,0.104277491098968,KS,1000,7,chisq
0.590727593017302,1.13643663261353,5.2417845648858,ologit,1000,7,chisq
0.325872583711188,0.59284473371519,2.76043995407746,oprobit,1000,7,chisq
0.0199600417898347,0.0370436384997483,0.169674145101168,OLS,1000,7,chisq
0.0228741669885097,0.0323052709328793,0.172936717440522,KS,1000,7,chisq
0.611860556432047,1.62326774835521,6.16714934395951,ologit,1000,7,chisq
0.346281542348375,0.900819420650026,3.34058344926317,oprobit,1000,7,chisq
0.0272733613997883,0.0619438609215916,0.169998206264173,OLS,1000,7,chisq
0.0272733613997883,0.0619438609215916,0.169998206264173,KS,1000,7,chisq
0.623940146062,1.35244753734399,6.30819816922006,ologit,1000,7,chisq
0.318184677763727,0.709179342130592,3.2543509036946,oprobit,1000,7,chisq
0.0156073642455733,0.0341778450328849,0.152807262062715,OLS,1000,7,chisq
0.0156073642455733,0.0341778450328849,0.152807262062715,KS,1000,7,chisq
0.781955760824176,1.3147996815174,7.1748572852285,ologit,1000,7,chisq
0.424460003126358,0.63696315526504,3.51459464592073,oprobit,1000,7,chisq
0.0292075066804809,0.0243834528668406,0.155705582546424,OLS,1000,7,chisq
0.0184280994095953,0.043519309870305,0.153921093513962,KS,1000,7,chisq
0.858646319622818,1.91637804423396,6.55392210476954,ologit,1000,7,chisq
0.471069295949997,1.04517609816528,3.54051546688801,oprobit,1000,7,chisq
0.0219527305809264,0.0409721196978518,0.117856851903258,OLS,1000,7,chisq
0.0219527305809264,0.0409721196978518,0.117856851903258,KS,1000,7,chisq
0.746755517852046,1.8453637285784,5.85580715815098,ologit,1000,7,chisq
0.403689585472532,1.00151734978761,3.1651673321641,oprobit,1000,7,chisq
0.00810454878214989,0.0389964275880414,0.162528868157598,OLS,1000,7,chisq
0.00810454878214989,0.0389964275880414,0.162528868157598,KS,1000,7,chisq
1.21863897564849,1.9108643975432,8.35929381615611,ologit,1000,7,chisq
0.678329385678593,1.09749799319473,4.8045706227672,oprobit,1000,7,chisq
0.028866073564495,0.0427808210720329,0.174393035773964,OLS,1000,7,chisq
0.028866073564495,0.0427808210720329,0.174393035773964,KS,1000,7,chisq
1.43089624472818,2.07954666129958,6.35065088498522,ologit,1000,7,chisq
0.748132902681857,1.10952144430068,3.41097601745353,oprobit,1000,7,chisq
0.0221248469712984,0.0416548129819611,0.122986465852661,OLS,1000,7,chisq
0.0221248469712984,0.0416548129819611,0.122986465852661,KS,1000,7,chisq
1.23545483178848,2.22210318875274,7.84249145694771,ologit,1000,7,chisq
0.660811790022501,1.17939177425512,4.23416199834871,oprobit,1000,7,chisq
0.0139551210309467,0.0561378786093145,0.140470821109983,OLS,1000,7,chisq
0.0139551210309467,0.0561378786093145,0.140470821109983,KS,1000,7,chisq
1.28135299702442,2.06482266638775,6.96211660923258,ologit,1000,7,chisq
0.659366886633791,1.13180784926522,3.7126376943434,oprobit,1000,7,chisq
0.0428962484321224,0.056156825427314,0.187819359141726,OLS,1000,7,chisq
0.0355923857944396,0.0612183962143457,0.187904947979454,KS,1000,7,chisq
0.773286580622443,1.58526391752586,7.02526727335355,ologit,1000,7,chisq
0.442771348494496,0.878632195381632,3.92095408958172,oprobit,1000,7,chisq
0.0134922029121861,0.0268274634226819,0.127620438581078,OLS,1000,7,chisq
0.0134922029121861,0.0268274634226819,0.127620438581078,KS,1000,7,chisq
0.678855654180426,1.63154752814681,5.32641290586038,ologit,1000,7,chisq
0.337110686366988,0.859617213747475,2.76391046659783,oprobit,1000,7,chisq
0.00310552290313741,0.0498464719655498,0.162521905705227,OLS,1000,7,chisq
0.00442871148695404,0.0490912499375874,0.162687854765797,KS,1000,7,chisq
0.781108019710432,1.78448076080914,7.31520172637929,ologit,1000,7,chisq
0.407197748708145,0.965243988588713,3.79819580623874,oprobit,1000,7,chisq
0.0136868004697309,0.0330807376718177,0.148242318225893,OLS,1000,7,chisq
0.0136868004697309,0.0330807376718177,0.148242318225893,KS,1000,7,chisq
0.452165239767687,1.65271484837743,7.55745058957894,ologit,1000,7,chisq
0.292383741553095,0.863096428173727,3.92204159324246,oprobit,1000,7,chisq
0.0177216819554833,0.0449681831720564,0.182850318691358,OLS,1000,7,chisq
0.0177216819554833,0.0449681831720564,0.182850318691358,KS,1000,7,chisq
0.716648947303948,1.64561809396762,6.24137485967212,ologit,1000,7,chisq
0.387014091534632,0.848317365727736,3.28679217027929,oprobit,1000,7,chisq
0.0161030232228668,0.0426391538045431,0.169193456599047,OLS,1000,7,chisq
0.0161030232228668,0.0426391538045431,0.169193456599047,KS,1000,7,chisq
0.324529927453463,1.4204547113693,5.65567815701972,ologit,1000,7,chisq
0.182436920689422,0.797458795477319,3.09063665435834,oprobit,1000,7,chisq
0.00792587377359183,0.0494069723612353,0.135588996811657,OLS,1000,7,chisq
0.00792587377359183,0.0494069723612353,0.135588996811657,KS,1000,7,chisq
1.04557190242915,1.35688745508602,6.79903897977987,ologit,1000,7,chisq
0.581839148582056,0.770453530696505,3.84921307257844,oprobit,1000,7,chisq
0.0286205223381721,0.0364499259612168,0.11346952307656,OLS,1000,7,chisq
0.0147391773408973,0.0320150290492524,0.128969180131586,KS,1000,7,chisq
0.844070180602211,1.07139917383504,6.03255265095595,ologit,1000,7,chisq
0.486806726454862,0.608825988052094,3.33168305750042,oprobit,1000,7,chisq
0.0119395991869345,0.0406433047341394,0.157083797188927,OLS,1000,7,chisq
0.0119395991869345,0.0406433047341394,0.157083797188927,KS,1000,7,chisq
1.16419542936486,1.64129343701262,6.74810088289566,ologit,1000,7,chisq
0.660730413100192,0.924742396423294,3.83440343660541,oprobit,1000,7,chisq
0.0286216315051065,0.0385783570193371,0.170211331141645,OLS,1000,7,chisq
0.0286216315051065,0.0385783570193371,0.170211331141645,KS,1000,7,chisq
0.399667033432077,0.814882600992456,3.35204630176617,ologit,2000,-7,chisq
0.217804440921327,0.417952531299798,1.78400667462033,oprobit,2000,-7,chisq
0.125256630361648,0.231917000078632,0.960519341986964,OLS,2000,-7,chisq
0.252519316368328,0.577962285831644,2.30555202339032,KS,2000,-7,chisq
0.42805713108935,0.893498443696547,3.59231942204174,ologit,2000,-7,chisq
0.235113644952627,0.48604498661075,1.93607360712686,oprobit,2000,-7,chisq
0.12715134863832,0.257508404336441,0.955561031295513,OLS,2000,-7,chisq
0.0899661452885507,0.181665855913718,0.78908851172217,KS,2000,-7,chisq
0.473623368924066,0.880835033797967,3.40953270500103,ologit,2000,-7,chisq
0.262904995188926,0.449570192825153,1.81437958181474,oprobit,2000,-7,chisq
0.131532033882649,0.229209788740419,0.954593332657293,OLS,2000,-7,chisq
0.101597212279723,0.20996387360673,0.851978448359312,KS,2000,-7,chisq
0.434940117530091,0.837200431559641,3.31377106289295,ologit,2000,-7,chisq
0.227855720509166,0.438068882075417,1.74637699967618,oprobit,2000,-7,chisq
0.12239670894398,0.240261228237362,0.944782698417588,OLS,2000,-7,chisq
0.130845597912076,0.259848630865173,1.00146256443611,KS,2000,-7,chisq
0.500759185587966,0.880385241962104,3.28395241497095,ologit,2000,-7,chisq
0.260193376620704,0.457857004884185,1.75309242037101,oprobit,2000,-7,chisq
0.139361327096375,0.258668350085507,0.940297495640679,OLS,2000,-7,chisq
0.142553162318783,0.259162592981461,0.945742292836252,KS,2000,-7,chisq
0.35962100272176,0.886602778175731,3.32553848841056,ologit,2000,-7,chisq
0.187089125238854,0.460546578094682,1.7590374729693,oprobit,2000,-7,chisq
0.101495680983661,0.255509871022225,0.931332730903656,OLS,2000,-7,chisq
0.0654059923243237,0.166380699049666,0.665020478280647,KS,2000,-7,chisq
0.51953398919157,0.846845140746936,3.64831069381306,ologit,2000,-7,chisq
0.276551381190858,0.448422446884942,1.93162987765705,oprobit,2000,-7,chisq
0.139980445023863,0.213196726810281,0.94245817881386,OLS,2000,-7,chisq
0.170013801693156,0.266760986183151,1.22848823913999,KS,2000,-7,chisq
0.414951920551933,0.799995339586937,3.18461778503778,ologit,2000,-7,chisq
0.204589476788858,0.422003853387265,1.64148067580695,oprobit,2000,-7,chisq
0.10683367048687,0.223702425936678,0.934254565746298,OLS,2000,-7,chisq
0.263205270159472,0.53499792914037,2.09294093479885,KS,2000,-7,chisq
0.427195169075127,0.830308877796157,3.22881182004847,ologit,2000,-7,chisq
0.226559835304297,0.427441381839075,1.68490553021837,oprobit,2000,-7,chisq
0.126031172886509,0.215887548636766,0.921116876067303,OLS,2000,-7,chisq
0.690111711644831,1.40951358177582,5.31583699758092,KS,2000,-7,chisq
0.390725497690442,0.7481038316005,3.26724580039598,ologit,2000,-7,chisq
0.196973446667769,0.392939998892689,1.68604441430925,oprobit,2000,-7,chisq
0.119057925482365,0.215195023819054,0.958060870234667,OLS,2000,-7,chisq
0.224876380497084,0.373211306007849,1.63641676916229,KS,2000,-7,chisq
0.319837393615718,0.829434948729778,3.26427194761368,ologit,2000,-7,chisq
0.162884061023946,0.431736704120269,1.74707221151196,oprobit,2000,-7,chisq
0.0919135122593496,0.2295739723118,0.930650211440992,OLS,2000,-7,chisq
0.363377383381449,0.646723397361708,2.57746105121122,KS,2000,-7,chisq
0.37683417395288,0.743209315429847,3.21598522352951,ologit,2000,-7,chisq
0.206421945228884,0.388099707340003,1.6842171884451,oprobit,2000,-7,chisq
0.120558180536073,0.208006892227086,0.956593807052948,OLS,2000,-7,chisq
0.168829792821712,0.329677422462598,1.38415253480011,KS,2000,-7,chisq
0.464632516479025,0.904716111732449,3.49737750184603,ologit,2000,-7,chisq
0.255673433607496,0.480799564630167,1.85441204610305,oprobit,2000,-7,chisq
0.142180079423401,0.239071591747936,0.927213445591285,OLS,2000,-7,chisq
0.133023444679209,0.228728511030402,0.972235949762336,KS,2000,-7,chisq
0.431215635727818,0.81582499918974,3.32439923400517,ologit,2000,-7,chisq
0.228847708959469,0.417094290880069,1.77295409115142,oprobit,2000,-7,chisq
0.128731483050438,0.229591651616003,0.956837892431476,OLS,2000,-7,chisq
0.0979833129608668,0.173454785750165,0.753220801593986,KS,2000,-7,chisq
0.353194073849087,0.914927061630741,3.50477815536692,ologit,2000,-7,chisq
0.183510802773539,0.485253907159622,1.85612276463291,oprobit,2000,-7,chisq
0.106082768171353,0.271269703234631,1.00467519276771,OLS,2000,-7,chisq
0.105250508010339,0.274363213105626,1.00236527753155,KS,2000,-7,chisq
0.427911633913924,0.815115304084882,3.3831658001701,ologit,2000,-7,chisq
0.228418992656044,0.436953594436962,1.78670931635955,oprobit,2000,-7,chisq
0.119939295313364,0.226169736196894,0.940021314324034,OLS,2000,-7,chisq
0.650872743920536,1.42043029051792,5.6658767436256,KS,2000,-7,chisq
0.354617913881556,0.785497898173436,3.24102318283788,ologit,2000,-7,chisq
0.181270475322892,0.404392570466281,1.74528618169669,oprobit,2000,-7,chisq
0.105637739093948,0.202585960941207,0.9573867404182,OLS,2000,-7,chisq
0.214262443312349,0.359141441934806,1.5957846883803,KS,2000,-7,chisq
0.376624898687696,0.776487239340477,3.15476226992354,ologit,2000,-7,chisq
0.188719421495203,0.4098918029217,1.65101222489903,oprobit,2000,-7,chisq
0.095800801881171,0.223209919331239,0.911917520874552,OLS,2000,-7,chisq
0.251303710011156,0.463566711173235,2.03307134433437,KS,2000,-7,chisq
0.439110207810593,0.938118705117753,3.43678109372638,ologit,2000,-7,chisq
0.222435652574397,0.494647932557724,1.8021418925017,oprobit,2000,-7,chisq
0.121582053459872,0.23750763123769,0.968275998480202,OLS,2000,-7,chisq
0.114419667946061,0.213285544739605,0.857846814867848,KS,2000,-7,chisq
0.402988605934463,0.91527188251188,3.49236592518849,ologit,2000,-7,chisq
0.216178614876614,0.477635884570951,1.83424403466665,oprobit,2000,-7,chisq
0.0969111805241985,0.234985739005848,0.919725423350913,OLS,2000,-7,chisq
0.0954776358418218,0.210651116586783,0.743323697256894,KS,2000,-7,chisq
0.52944662136082,1.20632676574899,4.57610390922395,ologit,2000,0,chisq
0.288955950968196,0.636286114389589,2.4302059025049,oprobit,2000,0,chisq
0.114837711548609,0.254282809138841,0.966980792001126,OLS,2000,0,chisq
0.114837711548609,0.254282809138841,0.966980792001126,KS,2000,0,chisq
0.516660555715107,1.11831898689948,4.51454136116273,ologit,2000,0,chisq
0.279358509487057,0.592882868604922,2.45273668024793,oprobit,2000,0,chisq
0.103980771453432,0.252974788778719,1.07363184050805,OLS,2000,0,chisq
0.103980771453432,0.252974788778719,1.07363184050805,KS,2000,0,chisq
0.546853948522758,1.04243746772832,4.66836066253584,ologit,2000,0,chisq
0.282966606694645,0.554370098045491,2.52600005670062,oprobit,2000,0,chisq
0.119557197741596,0.229411320279552,1.04124073527834,OLS,2000,0,chisq
0.119557197741596,0.229411320279552,1.04124073527834,KS,2000,0,chisq
0.643516302717629,1.14903320957451,4.65203280066892,ologit,2000,0,chisq
0.363307738211651,0.630790512368591,2.55853181026655,oprobit,2000,0,chisq
0.13429234526986,0.258085198074267,1.0416362465979,OLS,2000,0,chisq
0.13429234526986,0.258085198074267,1.0416362465979,KS,2000,0,chisq
0.543502664759211,1.19565252054291,4.86200714927399,ologit,2000,0,chisq
0.293671251694071,0.641474331875943,2.60946962107295,oprobit,2000,0,chisq
0.117071905869076,0.284394065987302,1.06684901356033,OLS,2000,0,chisq
0.117071905869076,0.284394065987302,1.06684901356033,KS,2000,0,chisq
0.61301342283584,1.22344577465992,4.51451382151659,ologit,2000,0,chisq
0.332060410596187,0.664259694229247,2.44170271801031,oprobit,2000,0,chisq
0.12413686505841,0.283182637083879,1.0016365073748,OLS,2000,0,chisq
0.12413686505841,0.283182637083879,1.0016365073748,KS,2000,0,chisq
0.703615275352149,1.20250815969987,4.78385078927406,ologit,2000,0,chisq
0.381847684133484,0.658435876438164,2.59412354645923,oprobit,2000,0,chisq
0.139222679486266,0.263114368775782,1.02584335546903,OLS,2000,0,chisq
33.4786392933072,17.0287659623017,44.090592499082,KS,2000,0,chisq
0.53427046167048,1.12530585956903,4.69435436703846,ologit,2000,0,chisq
0.287960110058277,0.594135757060723,2.4984838879203,oprobit,2000,0,chisq
0.13012736040722,0.25469108209836,1.08382538442209,OLS,2000,0,chisq
0.13012736040722,0.25469108209836,1.08382538442209,KS,2000,0,chisq
0.504447639300702,1.08146105246853,4.37509406849646,ologit,2000,0,chisq
0.271380047094581,0.575613239003326,2.35714382102539,oprobit,2000,0,chisq
0.100823149845259,0.235696036354807,1.01317078083078,OLS,2000,0,chisq
0.100823149845259,0.235696036354807,1.01317078083078,KS,2000,0,chisq
0.669383250655645,1.27002933730514,5.06646305698927,ologit,2000,0,chisq
0.367206100780699,0.710291823325127,2.82589262623305,oprobit,2000,0,chisq
0.143119097535029,0.259928860306381,1.05622786070132,OLS,2000,0,chisq
0.870575229433844,4.32945771536902,5.90699708505101,KS,2000,0,chisq
0.469153389991376,1.18326828565805,4.40431937773363,ologit,2000,0,chisq
0.264026775597972,0.655766608833735,2.44037636734855,oprobit,2000,0,chisq
0.091021116081844,0.263994280519918,0.988095324197982,OLS,2000,0,chisq
15.3659195557125,-19.3199497621681,141.733098659347,KS,2000,0,chisq
0.628134707874888,1.07704768486121,4.56079669743108,ologit,2000,0,chisq
0.349793919985333,0.588701353318411,2.48108248221096,oprobit,2000,0,chisq
0.133255870813846,0.255980594733129,1.00436217956625,OLS,2000,0,chisq
-15.3234916783921,-26.7740400385307,129.049532854988,KS,2000,0,chisq
0.635523362446813,1.29179471521347,4.85419820215983,ologit,2000,0,chisq
0.349256235278755,0.693257955164875,2.64581826366303,oprobit,2000,0,chisq
