"Var1","Var2","Var3"
0.985419235479378,-1.2356658451588922,0.23549630138539657
1.485419235479378,-1.2356658451588922,0.23549630138539657
0.48541923547937804,-0.7356658451588922,0.23549630138539657
0.985419235479378,-0.7356658451588922,0.23549630138539657
0.48541923547937804,-0.23566584515889222,0.23549630138539657
0.985419235479378,-2.235665845158892,0.7354963013853966
1.485419235479378,-2.235665845158892,0.7354963013853966
1.985419235479378,-2.235665845158892,0.7354963013853966
0.48541923547937804,-1.7356658451588922,0.7354963013853966
0.985419235479378,-1.7356658451588922,0.7354963013853966
1.485419235479378,-1.7356658451588922,0.7354963013853966
1.985419235479378,-1.7356658451588922,0.7354963013853966
0.48541923547937804,-1.2356658451588922,0.7354963013853966
0.985419235479378,-1.2356658451588922,0.7354963013853966
1.485419235479378,-1.2356658451588922,0.7354963013853966
1.985419235479378,-1.2356658451588922,0.7354963013853966
-0.014580764520621958,-0.7356658451588922,0.7354963013853966
0.48541923547937804,-0.7356658451588922,0.7354963013853966
0.985419235479378,-0.7356658451588922,0.7354963013853966
1.485419235479378,-0.7356658451588922,0.7354963013853966
1.985419235479378,-0.7356658451588922,0.7354963013853966
0.48541923547937804,-0.23566584515889222,0.7354963013853966
0.48541923547937804,-2.235665845158892,1.2354963013853966
0.985419235479378,-2.235665845158892,1.2354963013853966
1.485419235479378,-2.235665845158892,1.2354963013853966
1.985419235479378,-2.235665845158892,1.2354963013853966
-0.014580764520621958,-1.7356658451588922,1.2354963013853966
0.48541923547937804,-1.7356658451588922,1.2354963013853966
0.985419235479378,-1.7356658451588922,1.2354963013853966
1.485419235479378,-1.7356658451588922,1.2354963013853966
1.985419235479378,-1.7356658451588922,1.2354963013853966
-0.014580764520621958,-1.2356658451588922,1.2354963013853966
0.48541923547937804,-1.2356658451588922,1.2354963013853966
0.985419235479378,-1.2356658451588922,1.2354963013853966
1.485419235479378,-1.2356658451588922,1.2354963013853966
1.985419235479378,-1.2356658451588922,1.2354963013853966
-0.014580764520621958,-0.7356658451588922,1.2354963013853966
0.48541923547937804,-0.7356658451588922,1.2354963013853966
0.985419235479378,-0.7356658451588922,1.2354963013853966
1.485419235479378,-0.7356658451588922,1.2354963013853966
1.985419235479378,-0.7356658451588922,1.2354963013853966
-0.014580764520621958,-2.235665845158892,1.7354963013853966
0.48541923547937804,-2.235665845158892,1.7354963013853966
0.985419235479378,-2.235665845158892,1.7354963013853966
1.485419235479378,-2.235665845158892,1.7354963013853966
1.985419235479378,-2.235665845158892,1.7354963013853966
-0.014580764520621958,-1.7356658451588922,1.7354963013853966
0.48541923547937804,-1.7356658451588922,1.7354963013853966
0.985419235479378,-1.7356658451588922,1.7354963013853966
1.485419235479378,-1.7356658451588922,1.7354963013853966
1.985419235479378,-1.7356658451588922,1.7354963013853966
-0.014580764520621958,-1.2356658451588922,1.7354963013853966
0.48541923547937804,-1.2356658451588922,1.7354963013853966
0.985419235479378,-1.2356658451588922,1.7354963013853966
1.485419235479378,-1.2356658451588922,1.7354963013853966
1.985419235479378,-1.2356658451588922,1.7354963013853966
-0.014580764520621958,-0.7356658451588922,1.7354963013853966
0.48541923547937804,-0.7356658451588922,1.7354963013853966
0.985419235479378,-0.7356658451588922,1.7354963013853966
1.485419235479378,-0.7356658451588922,1.7354963013853966
1.985419235479378,-0.7356658451588922,1.7354963013853966
-0.014580764520621958,-2.235665845158892,2.2354963013853966
0.48541923547937804,-2.235665845158892,2.2354963013853966
0.985419235479378,-2.235665845158892,2.2354963013853966
1.485419235479378,-2.235665845158892,2.2354963013853966
1.985419235479378,-2.235665845158892,2.2354963013853966
-0.014580764520621958,-1.7356658451588922,2.2354963013853966
0.48541923547937804,-1.7356658451588922,2.2354963013853966
0.985419235479378,-1.7356658451588922,2.2354963013853966
1.485419235479378,-1.7356658451588922,2.2354963013853966
1.985419235479378,-1.7356658451588922,2.2354963013853966
-0.014580764520621958,-1.2356658451588922,2.2354963013853966
0.48541923547937804,-1.2356658451588922,2.2354963013853966
0.985419235479378,-1.2356658451588922,2.2354963013853966
1.485419235479378,-1.2356658451588922,2.2354963013853966
1.985419235479378,-1.2356658451588922,2.2354963013853966
0.48541923547937804,-0.7356658451588922,2.2354963013853966
0.985419235479378,-0.7356658451588922,2.2354963013853966
1.485419235479378,-0.7356658451588922,2.2354963013853966
1.985419235479378,-0.7356658451588922,2.2354963013853966
