sample_size,model,coef_index,true_beta_norm,coef_estimate,mean_beta_norm,bias,rmse,error_sd
200,flow,0,2.0,0.5527598244051697,1.949137758131679,-0.05086224186832111,0.37141639020940986,1.0
200,probit,0,2.0,0.805306317068444,1.996306217777048,-0.0036937822229516915,0.647780703491352,1.0
200,logit,0,2.0,0.779944807994058,2.0152592192765955,0.01525921927659537,0.7021161214115474,1.8137993642342178
200,flow,1,1.0,0.2850941110869794,1.0,0.0,0.0,1.0
200,probit,1,1.0,0.44307066736851997,1.0,0.0,0.0,1.0
200,logit,1,1.0,0.4330540677572844,1.0,0.0,0.0,1.8137993642342178
200,flow,2,-1.6,-0.4296809741709283,-1.5498359732006708,0.05016402679932934,0.3636843096282583,1.0
200,probit,2,-1.6,-0.6294229934357416,-1.5216977238580285,0.07830227614197174,0.4365000044873968,1.0
200,logit,2,-1.6,-0.6183107514603376,-1.5492245001197982,0.05077549988020182,0.4750075116402266,1.8137993642342178
200,flow,3,1.0,0.2964525414954776,1.0604352526631362,0.060435252663136096,0.33347729115356584,1.0
200,probit,3,1.0,0.39596961910628103,0.9457905215602429,-0.05420947843975712,0.1905886278775282,1.0
200,logit,3,1.0,0.391885232223494,0.9732577947197176,-0.02674220528028228,0.22104338037906252,1.8137993642342178
200,flow,4,-1.0,-0.2636442921961133,-0.9390937421547754,0.0609062578452247,0.22192126337319754,1.0
200,probit,4,-1.0,-0.39954230741428953,-1.006325393659934,-0.006325393659933986,0.3648958902288086,1.0
200,logit,4,-1.0,-0.38972614704265773,-1.01242663617349,-0.012426636173490001,0.35455263496222844,1.8137993642342178
500,flow,0,2.0,0.7018751223969187,1.8996131094394701,-0.10038689056052985,0.3396009129735046,1.0
500,probit,0,2.0,0.9752997780435864,2.005643558418146,0.005643558418146277,0.584143611614029,1.0
500,logit,0,2.0,0.9539893514533787,2.01571358876961,0.015713588769609644,0.600478685998217,1.8137993642342178
500,flow,1,1.0,0.3815784396236448,1.0,0.0,0.0,1.0
500,probit,1,1.0,0.5126190108042346,1.0,0.0,0.0,1.0
500,logit,1,1.0,0.5016178356179918,1.0,0.0,0.0,1.8137993642342178
500,flow,2,-1.6,-0.5371484922944646,-1.4643696315345505,0.13563036846544968,0.33002700385979994,1.0
500,probit,2,-1.6,-0.7483170726476698,-1.547445422872027,0.05255457712797311,0.4251147772736523,1.0
500,logit,2,-1.6,-0.7346714582804831,-1.558766257739595,0.04123374226040497,0.4384626821981218,1.8137993642342178
500,flow,3,1.0,0.3398730342688345,0.921818518753987,-0.07818148124601305,0.18209725318809805,1.0
500,probit,3,1.0,0.4423916302435387,0.8981820397601508,-0.10181796023984928,0.2404516065221532,1.0
500,logit,3,1.0,0.4389630958222205,0.9135806206115518,-0.08641937938844817,0.23829697223320406,1.8137993642342178
500,flow,4,-1.0,-0.3266677437417513,-0.8816549030311791,0.11834509696882083,0.20680359743510895,1.0
500,probit,4,-1.0,-0.4416259754129842,-0.9108681461695447,0.08913185383045537,0.2598875390532526,1.0
500,logit,4,-1.0,-0.4337522303979847,-0.9173954435846585,0.08260455641534152,0.26368603599126783,1.8137993642342178
1000,flow,0,2.0,0.6262149342599118,2.1487374675720106,0.1487374675720107,0.32810547087923925,1.0
1000,probit,0,2.0,0.8454952137277891,2.098949260100834,0.09894926010083412,0.4665807077774,1.0
1000,logit,0,2.0,0.8251249683004861,2.124451613414355,0.12445161341435465,0.4543127256212792,1.8137993642342178
1000,flow,1,1.0,0.29702401958443236,1.0,0.0,0.0,1.0
1000,probit,1,1.0,0.4193100517758608,1.0,0.0,0.0,1.0
1000,logit,1,1.0,0.40384204542700874,1.0,0.0,0.0,1.8137993642342178
